FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
551;HS;11584357;228; ;228;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;575714;169303
552;HS;11584381;231; ;231;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;575819;169100
553;HS;16390950;19;D;19D;16275662;10092817;11026826;21429392;10252725;02.06.2016;02.06.2016;V;575517;170348
554;HS;16391204;4; ;4;16276006;10093147;11026826;21432237;10255201;02.06.2016;02.06.2016;V;572633;163025
555;HS;19135721;10;A;10A;16184730;10092752;11026826;21429392;10253284;14.02.2014;14.02.2014;V;576325;171196
556;HS;11607420;47; ;47;16275905;10093031;11026826;21429392;10253306;08.06.2016;08.06.2016;V;572074;169120
557;HS;19137422;21;A;21A;16275719;10092841;11026826;21432237;10255287;01.08.2016;01.08.2016;V;573961;161032
558;HS;19125831;11; ;11;16185124;10092752;11026826;21429392;10252768;26.04.2002;26.04.2002;V;576414;171028
559;HS;19125840;13; ;13;16185124;10092752;11026826;21429392;10252768;26.04.2002;26.04.2002;V;576424;171043
560;HS;19125858;15; ;15;16185124;10092752;11026826;21429392;10252768;26.04.2002;26.04.2002;V;576433;171056
561;HS;19125939;4; ;4;16185124;10092752;11026826;21429392;10252768;08.05.2002;08.05.2002;V;576334;170993
562;HS;19125947;15;A;15A;16184802;10092752;11026826;21429392;10253225;10.05.2002;10.05.2002;V;576204;171291
563;HS;19131866;11;B;11B;16276049;10093171;11026826;21432237;10259371;30.10.2009;30.10.2009;V;577036;162639
564;HS;11643663;22; ;22;16276464;10093619;11026826;21429392;10252784;06.04.2009;06.04.2009;V;574922;167862
565;HS;11635326;43;A;43A;16276286;10093414;11026826;21429392;10253004;03.06.2009;03.06.2009;V;572299;167702
566;HS;19125602;54;A;54A;16276103;10093236;11026826;21429392;10253144;13.12.2001;13.12.2001;V;570658;168665
567;HS;11612237;24; ;24;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572143;163096
568;HS;19125688;13;A;13A;16275905;10093031;11026826;21429392;10253306;21.01.2002;21.01.2002;V;573188;170228
569;HS;19125734;33;A;33A;16276197;10093333;11026826;21432237;10252938;25.02.2002;01.03.2002;V;573198;164592
570;HS;19137953;6;C;6C;16184926;10092752;11026826;21429392;10252750;11.10.2017;11.10.2017;V;576487;171097
571;HS;11614493;36; ;36;16276049;10093171;11026826;21432237;10259371;29.10.2012;29.10.2012;V;577740;163123
572;HS;19138704;14; ;14;16185132;10092752;11026826;21429392;10253098;09.10.2018;09.10.2018;V;576625;169622
573;HS;19125661;93;A;93A;16276146;10093287;11026826;21429392;10252946;15.01.2002;16.01.2002;V;574124;169288
574;HS;19138046;60;B;60B;16275735;10092868;11026826;21432237;10252911;13.06.2017;13.06.2017;V;575072;165529
575;HS;19138771;10; ;10;16275875;10093007;11026826;21429392;10252954;05.11.2018;05.11.2018;V;573407;166159
576;HS;19137660;4;A;4A;16275905;10093031;11026826;21429392;10253306;10.11.2016;10.11.2016;V;573145;170695
577;HS;11606822;9;B;9B;16275905;10093031;11026826;21429392;10253306;18.04.2011;18.04.2011;V;573598;170392
578;HS;11606814;9;A;9A;16275905;10093031;11026826;21429392;10253306;18.04.2011;18.04.2011;V;573587;170451
579;HS;16343820;1;B;1B;16276456;10093597;11026826;21429392;10252890;02.06.2016;02.06.2016;V;570220;166810
580;HS;16343897;6; ;6;16185086;10092752;11026826;21429392;19132765;02.06.2016;02.06.2016;V;576609;170995
581;HS;19134601;7; ;7;16185078;10092752;11026826;21429392;10253101;25.07.2012;25.07.2012;V;576184;169611
582;HS;19138747;20;B;20B;16275875;10093007;11026826;21429392;10252954;26.10.2018;26.10.2018;V;572926;166575
583;HS;19134784;2;C;2C;16275565;10092698;11026826;21429392;10256844;19.11.2012;19.11.2012;V;576612;169411
584;HS;19134334;41;D;41D;16276049;10093171;11026826;21432237;10259371;07.03.2012;07.03.2012;V;577650;163482
585;HS;19134644;61;A;61A;16276286;10093414;11026826;21429392;10253004;24.08.2012;24.08.2012;V;572718;166836
586;HS;19138801;129;A;129A;16276146;10093287;11026826;21429392;10252946;15.11.2018;15.11.2018;V;573556;168347
587;HS;11583687;167; ;167;16275565;10092698;11026826;21429392;10252822;07.05.2010;07.05.2010;V;575679;168443
588;HS;19130258;24;A;24A;16275891;10093023;11026826;21432237;10255228;23.07.2018;23.07.2018;V;570909;165062
589;HS;19138755;3; ;3;16185132;10092752;11026826;21429392;19132706;29.10.2018;29.10.2018;V;576452;169618
590;HS;19128806;14;A;14A;16275832;10092973;11026826;21432237;10255279;12.09.2005;12.09.2005;V;572778;161314
591;HS;19128890;20;B;20B;16276286;10093414;11026826;21429392;10253004;11.10.2005;11.10.2005;V;571178;167865
592;HS;19128733;81;A;81A;16276146;10093287;11026826;21429392;10252580;11.07.2005;11.07.2005;V;573548;169376
593;HS;19128768;44;B;44B;16275662;10092817;11026826;21429392;10252725;29.07.2005;29.07.2005;V;574414;170491
594;HS;19128750;29;C;29C;16184829;10092752;11026826;21429392;10257239;21.07.2005;21.07.2005;V;577689;169352
595;HS;16171450;11;B;11B;16275905;10093031;11026826;21429392;10253306;02.06.2016;02.06.2016;V;573324;170296
596;HS;16171476;16; ;16;16184721;10092752;11026826;21429392;10253080;02.06.2016;02.06.2016;V;576202;170315
597;HS;16171492;48; ;48;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;576381;167604
598;HS;19130134;34;E;34E;16184829;10092752;11026826;21429392;10257239;29.01.2008;29.01.2008;V;577810;169093
599;HS;19130649;25; ;25;16276197;10093333;11026826;21432237;10252938;25.01.2008;25.01.2008;V;572306;164923
600;HS;19127770;20; ;20;16184926;10092752;11026826;21429392;10252750;07.01.2004;07.01.2004;V;576564;171187
601;HS;11590683;30; ;30;16184900;10092752;11026826;21429392;10252610;12.02.2003;12.02.2003;V;575720;170863
602;HS;19122280;21;A;21A;16275662;10092817;11026826;21429392;10252725;01.02.2000;01.02.2000;V;575436;170738
603;HS;19126099;20;A;20A;16276286;10093414;11026826;21429392;10252997;06.08.2002;06.08.2002;V;571109;167897
604;HS;19137376;2;A;2A;16275492;10092639;11026826;21429392;10252962;16.06.2016;16.06.2016;V;573223;168432
605;HS;19127966;28;B;28B;16184829;10092752;11026826;21429392;10257239;09.06.2016;09.06.2016;V;577152;169474
606;HS;19137481;37; ;37;16184926;10092752;11026826;21429392;10257182;12.09.2016;12.09.2016;V;576736;170960
607;HS;19122301;136; ;136;16275565;10092698;11026826;21429392;10252814;09.02.2000;09.02.2000;V;575954;167751
608;HS;19122255;21;C;21C;16276286;10093414;11026826;21429392;10252997;13.01.2000;13.01.2000;V;571068;167940
609;HS;19130983;26; ;26;16184721;10092752;11026826;21429392;10253110;11.09.2008;11.09.2008;V;576150;170263
610;HS;19119947;78;A;78A;16276286;10093414;11026826;21429392;10252997;24.03.1999;24.03.1999;V;570494;167442
611;HS;19119823;1;A;1A;16276065;10093198;11026826;21429392;10256836;14.01.1999;14.01.1999;V;577200;167154
612;HS;11588077;12; ;12;16184799;10092752;11026826;21429392;10253284;03.12.2008;03.12.2008;V;575975;171413
613;HS;19131254;20;E;20E;16275956;10093082;11026826;21431745;19129179;16.12.2008;16.12.2008;V;578449;168646
614;HS;19131289;19;E;19E;16275662;10092817;11026826;21429392;10252725;29.12.2008;29.12.2008;V;575555;170359
615;HS;11588093;14; ;14;16184799;10092752;11026826;21429392;10253284;03.12.2008;03.12.2008;V;575965;171423
616;HS;19131262;22;A;22A;16275891;10093023;11026826;21432237;10255228;17.12.2008;17.12.2008;V;570877;164861
617;HS;11588000;6; ;6;16184799;10092752;11026826;21429392;10253284;03.12.2008;03.12.2008;V;575995;171377
618;HS;11588042;10; ;10;16184799;10092752;11026826;21429392;10253284;03.12.2008;03.12.2008;V;575979;171401
619;HS;11588115;16; ;16;16184799;10092752;11026826;21429392;10253284;03.12.2008;03.12.2008;V;575961;171433
620;HS;19130355;28;A;28A;16275735;10092868;11026826;21432237;10252776;04.07.2007;04.07.2007;V;574163;165243
621;HS;19130797;1;C;1C;16276456;10093597;11026826;21429392;10252890;22.05.2008;22.05.2008;V;570365;166599
622;HS;19130533;7;A;7A;16276014;10093155;11026826;21429392;10252695;26.11.2007;26.11.2007;V;575952;169683
623;HS;19130851;4;A;4A;16276073;10093201;11026826;21429392;10252806;27.06.2008;27.06.2008;V;575667;166993
624;HS;19130886;21;D;21D;16276286;10093414;11026826;21429392;10252997;14.07.2008;14.07.2008;V;571012;167893
625;HS;19131173;2;A;2A;16275565;10092698;11026826;21429392;10256844;11.11.2008;11.11.2008;V;576627;169457
626;HS;19131599;7;B;7B;16276006;10093147;11026826;21432237;10255201;01.07.2009;01.07.2009;V;572210;163062
627;HS;11618375;68; ;68;16276103;10093236;11026826;21428353;19127451;28.10.2013;28.10.2013;V;569434;169123
628;HS;11638198;14; ;14;16276359;10093481;11026826;21432237;10255180;27.11.2014;27.11.2014;V;575255;162939
629;HS;19135977;18;B;18B;16275956;10093082;11026826;21431745;19129179;24.03.2014;24.03.2014;V;578511;168723
630;HS;11596207;29; ;29;16275662;10092817;11026826;21429392;10252725;31.01.2012;31.01.2012;V;575144;170514
631;HS;11604455;34; ;34;16275832;10092973;11026826;21432237;10255279;03.06.2009;03.06.2009;V;573232;162155
632;HS;19131521;123;A;123A;16276146;10093287;11026826;21429392;10252580;03.06.2009;03.06.2009;V;573468;168723
633;HS;11635369;44;A;44A;16276286;10093414;11026826;21429392;10253004;03.06.2009;03.06.2009;V;572338;167629
634;HS;11598862;15; ;15;16275735;10092868;11026826;21432237;10252776;06.07.2009;06.07.2009;V;574255;164929
635;HS;19133982;2;B;2B;16275565;10092698;11026826;21429392;10256844;31.08.2011;31.08.2011;V;576685;169489
636;HS;19129519;29; ;29;16276006;10093147;11026826;21432237;10255201;27.07.2006;27.07.2006;V;572172;163037
637;HS;19129969;16; ;16;16184829;10092752;11026826;21429392;10257204;01.02.2007;01.02.2007;V;576661;169941
638;HS;11609627;22; ;22;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578459;168795
639;HS;11609635;23; ;23;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578433;168811
640;HS;11609643;24; ;24;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578407;168828
641;HS;11609651;25; ;25;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578365;168855
642;HS;11609660;26; ;26;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578340;168870
643;HS;11609678;27;A;27A;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578259;168868
644;HS;11609694;28; ;28;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578241;168906
645;HS;11609716;30;A;30A;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578308;168717
646;HS;19122166;35;A;35A;16275956;10093082;11026826;21431745;19129179;18.04.2006;20.04.2006;V;578396;168592
647;HS;19129624;13;A;13A;16276464;10093619;11026826;21429392;10252784;01.09.2006;01.09.2006;V;575137;167124
648;HS;19129136;6;A;6A;16276197;10093333;11026826;21432237;10252938;13.04.2006;13.04.2006;V;571763;165125
649;HS;19129675;38;A;38A;16276006;10093147;11026826;21432237;10255201;20.09.2006;20.09.2006;V;572047;163052
650;HS;19117952;11; ;11;16185230;10092752;11026826;21429392;10252687;04.10.1997;14.10.1997;V;575374;171140
651;HS;19118282;37;A;37A;16275662;10092817;11026826;21429392;10252725;22.10.1997;23.10.1997;V;574258;170408
652;HS;19129705;11;A;11A;16184918;10092752;11026826;21429392;10253250;03.10.2006;03.10.2006;V;575899;171029
653;HS;19129985;41;B;41B;16275735;10092868;11026826;21432237;10252776;09.02.2007;09.02.2007;V;574472;165421
654;HS;16390976;16; ;16;16184934;10092752;11026826;21429392;10253217;18.01.2007;18.01.2007;V;576115;170949
655;HS;19130029;19;C;19C;16276286;10093414;11026826;21429392;10253004;21.02.2007;21.02.2007;V;571296;167921
656;HS;19129918;16;A;16A;16184934;10092752;11026826;21429392;10253217;18.01.2007;18.01.2007;V;576118;170951
657;HS;16403806;16;B;16B;16184934;10092752;11026826;21429392;10253217;18.01.2007;18.01.2007;V;576123;170955
658;HS;19129659;11;A;11A;16276049;10093171;11026826;21432237;10259371;08.09.2006;08.09.2006;V;577132;162744
659;HS;11598447;19; ;19;16275719;10092841;11026826;21432237;10255287;09.05.2007;09.05.2007;V;573979;161089
660;HS;19129900;6;A;6A;16276308;10093449;11026826;21432237;10255015;18.01.2007;18.01.2007;V;575669;161910
661;HS;19137414;3;A;3A;16275956;10093082;11026826;21429392;10257247;14.07.2016;14.07.2016;V;577333;169735
662;HS;19129071;18;B;18B;16276014;10093155;11026826;21429392;10638950;16.03.2006;16.03.2006;V;575823;169813
663;HS;19136949;6;B;6B;16276308;10093449;11026826;21432237;10255015;29.09.2015;29.09.2015;V;575457;161766
664;HS;11635261;38; ;38;16276286;10093414;11026826;21429392;10253004;13.06.2016;13.06.2016;V;571774;167772
665;HS;11636373;3;C;3C;16276308;10093449;11026826;21432237;10255015;11.03.2010;11.03.2010;V;574551;161564
666;HS;19135519;48;A;48A;16276146;10093287;11026826;21429392;10253012;20.12.2013;20.12.2013;V;574084;170027
667;HS;19135004;17;A;17A;16276103;10093236;11026826;21429392;10253144;13.05.2013;13.05.2013;V;572046;168945
668;HS;11605362;24; ;24;16275875;10093007;11026826;21429392;10252954;28.02.2014;28.02.2014;V;572976;167078
669;HS;11583784;178; ;178;16275565;10092698;11026826;21429392;10252849;17.03.2014;17.03.2014;V;575288;168122
670;HS;11609350;6; ;6;16275956;10093082;11026826;21431745;19129179;18.01.2016;18.01.2016;V;578325;168920
671;HS;11642977;16; ;16;16276456;10093597;11026826;21429392;10252890;25.02.2013;25.02.2013;V;569695;166991
672;HS;11629105;14; ;14;16276197;10093333;11026826;21432237;10252938;06.04.2006;06.04.2006;V;571838;164851
673;HS;11584144;210; ;210;16275565;10092698;11026826;21429392;10252849;24.11.2015;24.11.2015;V;575244;168831
674;HS;19129128;11;A;11A;16276227;10093350;11026826;21429392;10252920;04.04.2006;04.04.2006;V;574300;166159
675;HS;19128652;7; ;7;16276197;10093333;11026826;21432237;10252938;06.04.2006;06.04.2006;V;571723;165117
676;HS;11596339;39; ;39;16275662;10092817;11026826;21429392;10252725;12.07.2012;12.07.2012;V;574143;170399
677;HS;19136337;6; ;6;16184993;10092752;11026826;21429392;19132765;15.06.2016;15.06.2016;V;576705;170665
678;HS;19125068;6;A;6A;16276006;10093147;11026826;21432237;10255201;28.05.2001;28.05.2001;V;572403;163099
679;HS;19125181;156;A;156A;16275565;10092698;11026826;21429392;10252814;27.06.2001;27.06.2001;V;575889;168324
680;HS;19125203;34;A;34A;16276286;10093414;11026826;21429392;10253004;29.06.2001;29.06.2001;V;571981;167950
681;HS;19124746;19; ;19;16184934;10092752;11026826;21429392;10253268;13.10.2000;16.10.2000;V;576085;170972
682;HS;19124738;18; ;18;16184934;10092752;11026826;21429392;10253268;13.10.2000;13.10.2000;V;576076;170961
683;HS;19125386;28;A;28A;16275565;10092698;11026826;21429392;10252814;17.10.2001;17.10.2001;V;576321;169133
684;HS;11605451;29;A;29A;16275875;10093007;11026826;21429392;10252954;22.11.2013;22.11.2013;V;573426;166798
685;HS;19119882;60; ;60;16276464;10093619;11026826;21429392;10252857;22.11.2013;22.11.2013;V;573821;167069
686;HS;19122140;27;A;27A;16275905;10093031;11026826;21429392;10253306;30.09.2014;30.09.2014;V;572991;169961
687;HS;19135616;36;A;36A;16276073;10093201;11026826;21429392;10252806;24.01.2014;24.01.2014;V;576058;167585
688;HS;19125866;15; ;15;16185086;10092752;11026826;21429392;10253047;23.09.2002;23.09.2002;V;576479;171032
689;HS;19125882;19; ;19;16185086;10092752;11026826;21429392;10253047;23.09.2002;23.09.2002;V;576468;171041
690;HS;19126277;32; ;32;16275875;10093007;11026826;21429392;10252954;23.10.2002;23.10.2002;V;573322;166612
691;HS;16551287;20; ;20;16184934;10092752;11026826;21429392;10253268;18.12.2002;18.12.2002;V;576091;170976
692;HS;19126056;126;A;126A;16276146;10093287;11026826;21429392;10252946;22.07.2002;22.07.2002;V;573427;168513
693;HS;11605281;18;A;18A;16275875;10093007;11026826;21429392;10252954;28.08.2014;28.08.2014;V;572589;166147
694;HS;11605206;12; ;12;16275875;10093007;11026826;21429392;10252954;28.08.2014;28.08.2014;V;573183;165592
695;HS;19135691;8;B;8B;16275735;10092868;11026826;21432237;10252776;12.02.2014;12.02.2014;V;574405;164720
696;HS;19135705;19;A;19A;16276014;10093155;11026826;21429392;10638950;14.02.2014;14.02.2014;V;575880;169836
697;HS;11594255;16; ;16;16275620;10092779;11026826;21432237;10255023;06.03.2014;06.03.2014;V;574305;163406
698;HS;11635229;36;A;36A;16276286;10093414;11026826;21429392;10253004;18.12.2014;18.12.2014;V;571737;167905
699;HS;19125076;1;A;1A;16184713;10092752;11026826;21429392;10252687;30.05.2001;30.05.2001;V;575600;171138
700;HS;19133966;44;A;44A;16276456;10093597;11026826;21429392;10252890;29.08.2011;29.08.2011;V;568658;166928
701;HS;11590314;19; ;19;16184896;10092752;11026826;21429392;10252636;10.02.2014;10.02.2014;V;576287;170556
702;HS;11628958;2;A;2A;16276197;10093333;11026826;21432237;10252938;02.01.2014;02.01.2014;V;571273;165413
703;HS;11620825;89; ;89;16276146;10093287;11026826;21429392;10252946;30.12.2013;30.12.2013;V;573936;169419
704;HS;19135594;93;B;93B;16276146;10093287;11026826;21429392;10252946;22.01.2014;22.01.2014;V;574135;169303
705;HS;11616534;45; ;45;16276073;10093201;11026826;21429392;10252806;24.01.2014;24.01.2014;V;576500;167505
706;HS;19136825;42;C;42C;16276049;10093171;11026826;21432237;10259371;29.07.2015;29.07.2015;V;577698;163526
707;HS;19136493;150;A;150A;16275565;10092698;11026826;21429392;10252822;18.03.2015;18.03.2015;V;575997;168548
708;HS;11629229;23; ;23;16276197;10093333;11026826;21432237;10252938;29.01.2010;29.01.2010;V;572239;164956
709;HS;19127877;215;A;215A;16275565;10092698;11026826;21429392;10252849;16.03.2004;17.03.2004;V;574863;169362
710;HS;19128245;10;A;10A;16275875;10093007;11026826;21429392;10252954;04.11.2004;04.11.2004;V;573276;165989
711;HS;19128253;44;A;44A;16276464;10093619;11026826;21429392;10252784;04.11.2004;04.11.2004;V;574065;166846
712;HS;19120139;45;B;45B;16275905;10093031;11026826;21429392;10253306;25.08.1999;25.08.1999;V;572386;169744
713;HS;19120147;76;A;76A;16276286;10093414;11026826;21429392;10252997;25.08.1999;25.08.1999;V;570924;167694
714;HS;19135900;40;A;40A;16276073;10093201;11026826;21429392;10252806;28.02.2014;28.02.2014;V;576307;167489
715;HS;11583601;160; ;160;16275565;10092698;11026826;21429392;10252822;04.06.2004;04.06.2004;V;575846;168441
716;HS;19129845;50;A;50A;16276014;10093155;11026826;21429392;10252709;03.01.2007;03.01.2007;V;575625;170255
717;HS;19130592;42;B;42B;16276049;10093171;11026826;21432237;10259371;22.01.2008;22.01.2008;V;577664;163549
718;HS;19130746;1;A;1A;16275891;10093023;11026826;21432237;10255228;06.05.2008;06.05.2008;V;572032;163880
719;HS;19130622;40; ;40;16184926;10092752;11026826;21429392;10257182;24.01.2008;24.01.2008;V;576826;170922
720;HS;19129446;38; ;38;16184829;10092752;11026826;21429392;10257239;29.01.2008;29.01.2008;V;578047;169082
721;HS;19129497;17;C;17C;16275832;10092973;11026826;21432237;10255279;13.07.2006;13.07.2006;V;572894;161672
722;HS;11629237;24; ;24;16276197;10093333;11026826;21432237;10252938;25.01.2008;25.01.2008;V;572229;164889
723;HS;19130436;59;A;59A;16276286;10093414;11026826;21429392;10253004;12.09.2007;12.09.2007;V;572571;167092
724;HS;11604064;2; ;2;16275832;10092973;11026826;21432237;10255279;12.09.2007;12.09.2007;V;572041;161662
725;HS;11613144;111; ;111;16276006;10093147;11026826;21432237;10255210;19.02.2014;19.02.2014;V;570686;163565
726;HS;11604145;8; ;8;16275832;10092973;11026826;21432237;10255279;03.12.2013;03.12.2013;V;572565;161447
727;HS;11614337;21; ;21;16276049;10093171;11026826;21432237;10259371;23.06.2015;23.06.2015;V;577452;162421
728;HS;11643523;14; ;14;16276464;10093619;11026826;21429392;10252784;03.12.2013;03.12.2013;V;575121;167177
729;HS;19135934;43;A;43A;16275565;10092698;11026826;21429392;10252814;04.03.2014;04.03.2014;V;576414;169149
730;HS;11635202;35; ;35;16276286;10093414;11026826;21429392;10253004;04.03.2014;04.03.2014;V;571845;167834
731;HS;11615902;6;B;6B;16276065;10093198;11026826;21429392;10256836;19.02.2014;19.02.2014;V;576946;167283
732;HS;11588697;3; ;3;16275956;10093082;11026826;21429392;19133648;06.07.2011;15.07.2011;V;577084;169857
733;HS;11629296;31; ;31;16276197;10093333;11026826;21432237;10252938;16.12.2013;16.12.2013;V;572780;164841
734;HS;11636594;16;A;16A;16276308;10093449;11026826;21432237;10255015;20.11.2013;20.11.2013;V;575512;161323
735;HS;11592112;2; ;2;16185035;10092752;11026826;21429392;10252687;05.04.2000;05.04.2000;V;575289;171189
736;HS;11592139;3; ;3;16185035;10092752;11026826;21429392;10252687;05.04.2000;05.04.2000;V;575330;171163
737;HS;11592155;5; ;5;16185035;10092752;11026826;21429392;10252687;05.04.2000;05.04.2000;V;575289;171115
738;HS;11592163;6; ;6;16185035;10092752;11026826;21429392;10252628;05.04.2000;05.04.2000;V;575174;171082
739;HS;11638988;56; ;56;16276367;10093490;11026826;21432237;10255171;08.12.2010;08.12.2010;V;576258;163489
740;HS;19136914;5;A;5A;16276456;10093597;11026826;21429392;10252890;11.09.2015;11.09.2015;V;570143;166893
741;HS;19120082;6;E;6E;16275905;10093031;11026826;21429392;10253306;19.07.1999;19.07.1999;V;573576;170548
742;HS;19130525;2; ;2;16275565;10092698;11026826;21429392;10256844;24.10.2007;24.10.2007;V;576640;169431
743;HS;19130789;112;A;112A;16276006;10093147;11026826;21432237;10255210;22.05.2008;22.05.2008;V;570642;163627
744;HS;19130690;41;B;41B;16276286;10093414;11026826;21429392;10253004;13.02.2008;13.02.2008;V;572051;167821
745;HS;11617662;2; ;2;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571838;169596
746;HS;11617719;5; ;5;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572016;169355
747;HS;11617735;7; ;7;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572006;169329
748;HS;11617743;8; ;8;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572041;169282
749;HS;11617778;11; ;11;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572051;169188
750;HS;11617808;14; ;14;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572051;169033
751;HS;11617816;15; ;15;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;572046;169022
752;HS;11617930;27; ;27;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571921;168492
753;HS;11617972;31; ;31;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571764;168824
754;HS;11618022;35; ;35;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571902;169006
755;HS;11618057;37; ;37;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571839;168948
756;HS;11618073;39; ;39;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571782;168944
757;HS;11618103;43; ;43;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571647;169082
758;HS;11618111;44; ;44;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571742;169063
759;HS;11618162;49; ;49;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;571597;169174
760;HS;11618286;59; ;59;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;570360;169165
761;HS;11618332;64; ;64;16276103;10093236;11026826;21429392;10253144;02.06.2016;02.06.2016;V;570110;169206
762;HS;11619045;4; ;4;16276120;10093252;11026826;21429392;10253039;02.06.2016;02.06.2016;V;574881;171269
763;HS;11619487;47; ;47;16276120;10093252;11026826;21429392;10253039;02.06.2016;02.06.2016;V;573670;171211
764;HS;11619509;49; ;49;16276120;10093252;11026826;21429392;10253039;02.06.2016;02.06.2016;V;573648;171194
765;HS;11619517;50; ;50;16276120;10093252;11026826;21429392;10253039;02.06.2016;02.06.2016;V;573617;171233
766;HS;11619576;56; ;56;16276120;10093252;11026826;21429392;10253039;02.06.2016;02.06.2016;V;573411;171288
767;HS;11620868;93; ;93;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;574094;169330
768;HS;11620876;94; ;94;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;574068;169330
769;HS;11621040;110; ;110;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;574272;168903
770;HS;11621104;115; ;115;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;573914;168752
771;HS;11621180;122; ;122;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;573582;168737
772;HS;11621252;129; ;129;16276146;10093287;11026826;21429392;10252946;02.06.2016;02.06.2016;V;573563;168360
773;HS;11621627;16; ;16;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576435;166297
774;HS;11621635;17; ;17;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576394;166278
775;HS;11621732;27; ;27;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576177;166023
776;HS;11628982;3; ;3;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;571687;165631
777;HS;11629032;8; ;8;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;571681;165138
778;HS;11629091;13; ;13;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;571740;164875
779;HS;11629113;15; ;15;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;571917;164915
780;HS;11629172;20; ;20;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;572218;165269
781;HS;11629300;32; ;32;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;572890;164818
782;HS;11630014;18; ;18;16276227;10093350;11026826;21432237;19127338;02.06.2016;02.06.2016;V;573785;165670
783;HS;11614370;25; ;25;16276049;10093171;11026826;21432237;10259371;23.01.2013;23.01.2013;V;577754;162542
784;HS;19136086;216;B;216B;16275565;10092698;11026826;21429392;10252849;16.06.2014;16.06.2014;V;575093;169183
785;HS;19133273;52;A;52A;16276154;10093295;11026826;21429392;10252792;03.02.2011;03.02.2011;V;577448;166549
786;HS;11621821;31; ;31;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576272;165658
787;HS;11621937;37; ;37;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576189;165221
788;HS;11621945;38; ;38;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576543;165367
789;HS;11621988;42; ;42;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;576457;165730
790;HS;11622178;54; ;54;16276154;10093295;11026826;21429392;10252792;02.06.2016;02.06.2016;V;577643;166659
791;HS;19123626;17;A;17A;16184896;10092752;11026826;21429392;10252636;13.07.2000;13.07.2000;V;576272;170604
792;HS;11620159;28; ;28;16276146;10093287;11026826;21429392;10253012;02.06.2016;02.06.2016;V;574594;170098
