FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
429764;HS;11605095;2;A;2A;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573807;166537
429765;HS;11605117;3;;3;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573778;166490
429766;HS;11605125;4;;4;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573760;166482
429767;HS;11605141;6;;6;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573946;166471
429768;HS;11605168;9;;9;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573755;166346
429769;HS;11605192;11;;11;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573644;166681
429770;HS;11605222;13;;13;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;572989;165928
429771;HS;11605214;13;A;13A;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;572956;165931
429772;HS;11605257;15;;15;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;572892;165863
429773;HS;11605290;18;;18;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;572494;165961
429774;HS;11614043;1;;1;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576615;162736
429775;HS;11614051;2;;2;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576624;162680
429776;HS;11614060;3;;3;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576711;162630
429777;HS;11614086;4;;4;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576756;162705
429783;HS;11635466;48;B;48B;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572392;168236
429784;HS;11635474;48;C;48C;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572450;168276
429785;HS;11635504;49;;49;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572396;168469
429786;HS;11635539;51;;51;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572852;167688
429787;HS;11635547;52;;52;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572774;167595
429788;HS;11635555;53;;53;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572641;167391
429789;HS;11635571;55;;55;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572561;167302
429790;HS;11635580;56;;56;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572526;167253
429791;HS;11635610;57;;57;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572459;167253
429792;HS;11635598;57;A;57A;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572294;167181
429793;HS;11635636;58;;58;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572445;167116
429794;HS;11635628;58;A;58A;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572466;167074
429795;HS;11635644;59;;59;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572520;167107
429796;HS;11635679;61;;61;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572748;166794
429797;HS;11635687;62;;62;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572858;166918
429798;HS;11635695;63;;63;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572544;166432
429799;HS;11635709;64;;64;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572439;166557
429800;HS;11635717;65;;65;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572259;166855
429801;HS;11635725;66;;66;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;572034;166623
429802;HS;11635733;67;;67;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571845;166809
429803;HS;11635741;68;;68;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571466;167177
429804;HS;11635750;69;;69;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571187;166677
429805;HS;11635768;70;;70;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;570955;167025
429830;HS;11620850;92;;92;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574193;169409
429831;HS;11620906;97;;97;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573861;169324
429832;HS;11620914;98;;98;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573825;169326
429833;HS;11620922;99;;99;16276146;10093287;11026826;21429392;10252580;1995-01-01;1995-01-01;V;573686;169155
429834;HS;11620965;102;;102;16276146;10093287;11026826;21429392;10252580;1995-01-01;1995-01-01;V;573437;169097
429835;HS;11620981;104;;104;16276146;10093287;11026826;21429392;10252580;1995-01-01;1995-01-01;V;573340;169028
429836;HS;11620990;105;;105;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574618;169153
429837;HS;11621015;107;;107;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574319;169121
429838;HS;11621023;108;;108;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574483;168952
429839;HS;11621058;111;;111;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574144;169020
429840;HS;11621074;113;;113;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574067;168914
429841;HS;11621082;114;;114;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574057;168897
429842;HS;11621147;118;;118;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573869;168780
429843;HS;11621155;119;;119;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573711;169024
429844;HS;11621163;120;;120;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573739;168926
429845;HS;11621171;121;;121;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573624;168782
429880;HS;11629121;16;;16;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;571963;164901
429881;HS;11629148;17;;17;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572030;165381
429882;HS;11629156;18;;18;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572048;165539
429883;HS;11629164;19;;19;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572169;165352
429884;HS;11629199;21;;21;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572326;165161
429885;HS;11629202;22;;22;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572378;165105
429886;HS;11629245;26;;26;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572472;165101
429887;HS;11629253;27;;27;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572491;165227
429888;HS;11643655;21;;21;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574848;167667
429889;HS;11643698;24;;24;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574755;167783
429890;HS;11643701;26;;26;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574714;167413
429891;HS;11643728;28;;28;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574693;167215
429892;HS;11643736;29;;29;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574651;167452
429893;HS;11643744;30;;30;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574430;167286
429894;HS;11643752;31;;31;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574414;167337
429895;HS;11643787;33;;33;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574260;167174
429896;HS;11643809;35;;35;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574216;167029
429897;HS;11643817;36;;36;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574199;167047
429898;HS;11643825;37;;37;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574329;166892
430111;HS;11614094;5;;5;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576750;162603
430112;HS;11614116;7;;7;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576832;162552
430113;HS;11614132;8;;8;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576887;162551
430114;HS;11614124;8;A;8A;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576897;162585
430115;HS;11614175;9;;9;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576912;162554
430116;HS;11614167;9;B;9B;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576932;162556
430117;HS;11614221;12;;12;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577123;162690
430118;HS;11614230;13;;13;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;576966;162834
430119;HS;11614256;15;;15;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577294;163124
430120;HS;11614264;16;;16;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577533;163037
430121;HS;11614302;19;;19;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577440;162726
430122;HS;11614345;22;;22;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577551;162111
430123;HS;11614353;23;;23;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577790;162396
430124;HS;11614388;26;;26;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577722;162596
430135;HS;11635806;73;;73;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571158;167634
430136;HS;11635822;74;;74;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;571059;167680
430137;HS;11635857;76;;76;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;570954;167684
430138;HS;11635881;80;;80;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;570687;167809
430139;HS;11635890;81;A;81A;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;570553;167918
430140;HS;11635920;82;;82;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;570242;168199
430146;HS;11638422;17;;17;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575889;164636
430147;HS;11638449;18;;18;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575874;164611
430148;HS;11638457;19;;19;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575826;164535
430149;HS;11638481;20;;20;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575809;164535
430150;HS;11638490;21;;21;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575710;164340
430151;HS;11638503;22;;22;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575667;164242
430152;HS;11638520;24;;24;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575874;164460
430153;HS;11638538;25;;25;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575920;164431
430154;HS;11638554;27;;27;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575945;164364
430155;HS;11638562;28;;28;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576457;164366
430156;HS;11638589;29;;29;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576558;164060
430157;HS;11638619;30;;30;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576132;164056
430158;HS;11638635;31;;31;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576212;164166
430159;HS;11638651;34;;34;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575994;164220
430160;HS;11638660;35;;35;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575971;164172
430161;HS;11638678;36;A;36A;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575952;164088
430162;HS;11638724;39;;39;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575969;164010
430163;HS;11638759;40;;40;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575932;163993
430198;HS;11643833;38;;38;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574179;166991
430199;HS;11643850;39;;39;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574151;166957
430200;HS;11643876;40;;40;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574183;166841
430201;HS;11643884;43;;43;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574100;166748
430202;HS;11643892;44;;44;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574079;166857
430203;HS;11643906;45;;45;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574035;166842
430204;HS;11643914;46;;46;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574106;166721
430205;HS;11643922;48;A;48A;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;573926;166614
430206;HS;11643957;49;;49;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574035;166577
430207;HS;11643965;50;;50;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573510;166595
430208;HS;11643973;51;;51;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573462;166622
430209;HS;11643981;52;;52;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573501;166721
430210;HS;11643990;53;;53;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573533;166819
430211;HS;11644007;54;;54;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573591;166871
430212;HS;11644023;56;;56;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573615;167005
430213;HS;11644031;57;;57;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573577;166993
430214;HS;11644040;58;;58;16276464;10093619;11026826;21429392;10252857;1995-01-01;1995-01-01;V;573643;167081
430471;HS;11638783;43;;43;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575811;163892
430472;HS;11638791;44;;44;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575779;163739
430473;HS;11638805;45;;45;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575759;163700
430474;HS;11638813;46;A;46A;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575637;163683
430475;HS;11638830;47;;47;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575487;163681
430476;HS;11638848;48;;48;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575669;163420
430477;HS;11638856;49;;49;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576015;163757
430891;HS;11629318;33;;33;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;573213;164602
430892;HS;11629326;34;;34;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;573299;164634
430893;HS;11629369;37;;37;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;573489;164027
430894;HS;11629385;39;;39;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572542;164472
430895;HS;11629393;40;;40;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572498;164454
430896;HS;11629407;41;;41;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572376;164504
430897;HS;11629415;42;;42;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;571936;164672
430898;HS;11629423;45;;45;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572349;164301
430899;HS;11629431;46;;46;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572418;164180
430900;HS;11629440;47;;47;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572483;164093
430901;HS;11629458;48;;48;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572513;164015
430902;HS;11629822;1;;1;16276227;10093350;11026826;21429392;10252920;1995-01-01;1995-01-01;V;575130;166979
430903;HS;11629857;3;;3;16276227;10093350;11026826;21429392;10252920;1995-01-01;1995-01-01;V;574960;166988
431190;HS;11592171;7;;7;16185035;10092752;11026826;21429392;10252687;2015-10-29;2015-10-29;V;575328;171120
431576;HS;16391212;60;A;60A;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;576396;168959
431577;HS;11584365;229;;229;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;575717;169270
431578;HS;16354902;76;A;76A;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;576130;168662
431579;HS;19124789;76;B;76B;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;576150;168646
431580;HS;11582672;73;;73;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;576225;168639
432310;HS;16171280;31;A;31A;16275891;10093023;11026826;21432237;10255228;2012-11-28;2012-11-28;V;570101;164929
433640;HS;19118495;41;A;41A;16276456;10093597;11026826;21429392;10252890;1998-01-13;1998-01-20;V;569176;166801
433643;HS;19118681;20;A;20A;16275662;10092817;11026826;21429392;10252725;1998-01-13;1998-01-20;V;575566;170586
433644;HS;19118690;26;A;26A;16276286;10093414;11026826;21429392;10253004;1998-01-13;1998-01-20;V;571922;168389
435581;HS;16354821;62;A;62A;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;576386;168921
435582;HS;11584292;224;A;224A;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;575483;169118
436846;HS;19131203;71;A;71A;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573193;169132
436847;HS;11620647;72;;72;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573266;169209
436848;HS;11620957;101;;101;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573439;169133
437946;HS;11588603;12;;12;16184829;10092752;11026826;21429392;10257204;2007-09-17;2007-09-17;V;576588;170029
438654;HS;19131106;11;;11;16275956;10093082;11026826;21431745;19129179;2008-10-29;2008-10-29;V;578417;168892
438724;HS;19126803;12;C;12C;16275905;10093031;11026826;21429392;10253306;2003-11-04;2003-11-04;V;573307;170231
439113;HS;11614248;14;;14;16276049;10093171;11026826;21431745;19127222;2003-11-04;2003-11-05;V;576943;163972
439508;HS;11605303;19;;19;16275875;10093007;11026826;21432237;19127281;2003-11-04;2003-11-05;V;572298;165666
439509;HS;19124762;19;A;19A;16275875;10093007;11026826;21432237;19127281;2003-11-04;2003-11-05;V;572328;165659
441756;HS;11620663;74;;74;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573364;169285
442145;HS;11620671;75;;75;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573361;169253
448863;HS;19125726;72;;72;16275565;10092698;11026826;21429392;10252822;2002-02-06;2002-02-06;V;576268;168667
450471;HS;19126021;1;A;1A;16276103;10093236;11026826;21429392;10253144;2002-06-12;2002-06-12;V;571795;169545
452792;HS;19134954;33;A;33A;16276049;10093171;11026826;21432237;10259371;2013-04-02;2013-04-02;V;577637;162952
453269;HS;11599117;34;;34;16275735;10092868;11026826;21432237;10252776;2011-05-06;2011-05-06;V;574237;165455
453311;HS;19134261;31;C;31C;16275735;10092868;11026826;21432237;10252776;2012-02-03;2012-02-03;V;573981;165179
453728;HS;11616135;8;;8;16276073;10093201;11026826;21429392;10252806;2011-03-03;2011-03-03;V;575507;166373
455099;HS;19134750;36;A;36A;16275956;10093082;11026826;21431745;19129179;2012-10-24;2012-10-24;V;578248;168703
455166;HS;19133451;37;B;37B;16276286;10093414;11026826;21429392;10253004;2011-04-18;2011-04-18;V;571706;167880
455246;HS;19127940;62;A;62A;16276464;10093619;11026826;21429392;10252857;2004-05-24;2004-05-24;V;573671;167146
456070;HS;19118169;42;D;42D;16275735;10092868;11026826;21432237;10252911;2012-06-01;2012-06-01;V;574632;165417
456548;HS;19134407;4;A;4A;16185205;10092752;11026826;21429392;10252652;2012-04-16;2012-04-16;V;575964;170506
456574;HS;19128075;12;U;12U;16184934;10092752;11026826;21429392;10253217;2004-08-19;2004-08-19;V;576173;170949
456575;HS;19128083;12;T;12T;16184934;10092752;11026826;21429392;10253217;2004-08-19;2004-08-19;V;576178;170941
456853;HS;19129721;28;F;28F;16184829;10092752;11026826;21429392;10256852;2013-05-20;2013-05-20;V;577244;169266
456854;HS;19129896;28;J;28J;16184829;10092752;11026826;21429392;10256852;2013-05-20;2013-05-20;V;577453;169156
456866;HS;11594298;20;;20;16275620;10092779;11026826;21432237;10255023;2013-03-25;2013-03-25;V;574717;162809
456880;HS;11643175;32;;32;16276456;10093597;11026826;21429392;10252890;2011-03-10;2011-03-10;V;569208;167152
457223;HS;11618367;67;;67;16276103;10093236;11026826;21428353;19135012;2013-05-20;2013-05-20;V;569496;169104
457332;HS;11590730;5;;5;16184918;10092752;11026826;21429392;10253250;2011-03-03;2011-03-03;V;575959;171043
457392;HS;19131157;15;;15;16184900;10092752;11026826;21429392;10252644;2008-11-10;2008-11-10;V;575827;170830
457793;HS;19130339;27;;27;16275735;10092868;11026826;21432237;10252776;2007-06-21;2007-06-21;V;574241;165212
458066;HS;19134270;100;A;100A;16275565;10092698;11026826;21429392;10256844;2012-02-07;2012-02-07;V;576467;168687
458238;HS;19131297;30;B;30B;16275956;10093082;11026826;21431745;19129179;2009-01-07;2009-01-07;V;578299;168737
458244;HS;11606164;9;A;9A;16275891;10093023;11026826;21432237;10255228;2009-01-13;2009-01-13;V;572247;164364
458542;HS;19134474;37;A;37A;16275565;10092698;11026826;21429392;10252822;2012-05-21;2012-05-21;V;576224;169006
459767;HS;19129802;4;A;4A;16185159;10092752;11026826;21429392;10257204;2006-12-13;2006-12-13;V;576763;169855
459812;HS;11598200;2;;2;16275719;10092841;11026826;21432237;10255287;2007-05-09;2007-05-09;V;574495;161056
459817;HS;11598234;4;;4;16275719;10092841;11026826;21432237;10255287;2007-05-09;2007-05-09;V;574562;160961
461292;HS;19130053;41;A;41A;16275662;10092817;11026826;21429392;10252725;2007-02-28;2007-02-28;V;574084;170472
461749;HS;19130274;28;A;28A;16276014;10093155;11026826;21429392;10638950;2007-05-28;2007-05-28;V;575758;169864
462533;HS;11636748;28;;28;16276308;10093449;11026826;21432237;10255015;2007-03-28;2007-03-28;V;575995;161385
462568;HS;11636608;16;;16;16276308;10093449;11026826;21432237;10255015;2007-04-18;2007-04-18;V;575553;161383
463208;HS;11630049;20;;20;16276227;10093350;11026826;21432237;19127338;2003-11-04;2003-11-05;V;573211;165354
463209;HS;11630057;21;;21;16276227;10093350;11026826;21432237;19127338;2003-11-04;2003-11-05;V;573481;165451
463210;HS;11630065;22;;22;16276227;10093350;11026826;21432237;19127338;2003-11-04;2003-11-05;V;573608;165315
463211;HS;11634737;1;;1;16276286;10093414;11026826;21428353;19127419;2003-11-04;2003-11-05;V;568606;168986
463212;HS;11618391;70;;70;16276103;10093236;11026826;21428353;19127451;2003-11-04;2003-11-05;V;569386;169146
463213;HS;11618405;71;;71;16276103;10093236;11026826;21428353;19127451;2003-11-04;2003-11-05;V;569367;169140
463214;HS;11618413;72;;72;16276103;10093236;11026826;21428353;19127451;2003-11-04;2003-11-05;V;569347;169154
463215;HS;11618421;73;;73;16276103;10093236;11026826;21428353;19127451;2003-11-04;2003-11-05;V;569317;169172
464206;HS;19129411;2;;2;16275956;10093082;11026826;21431745;19129179;2006-05-24;2006-05-24;V;578168;169116
464535;HS;19130070;42;A;42A;16276049;10093171;11026826;21432237;10259371;2007-03-05;2007-03-05;V;577654;163558
465121;HS;19130100;14;;14;16185078;10092752;11026826;21429392;10253101;2007-03-26;2007-03-26;V;576261;169590
465239;HS;19126374;100;A;100A;16276146;10093287;11026826;21429392;10252580;2003-02-24;2003-02-24;V;573571;169143
465242;HS;19126382;48;A;48A;16276006;10093147;11026826;21432237;10255074;2003-02-24;2003-02-24;V;571436;162689
465260;HS;19126366;51;A;51A;16275565;10092698;11026826;21429392;10252814;2003-02-03;2003-02-03;V;576457;168985
465282;HS;19126439;15;A;15A;16276073;10093201;11026826;21429392;10252806;2003-02-25;2003-02-25;V;575274;166931
465433;HS;19130126;44;;44;16276197;10093333;11026826;21432237;10252938;2007-04-04;2007-04-04;V;572340;164315
465436;HS;11636578;14;;14;16276308;10093449;11026826;21432237;10255015;2007-04-04;2007-04-04;V;575588;161529
465680;HS;11605320;21;;21;16275875;10093007;11026826;21429392;10252954;2003-02-25;2003-02-25;V;572961;166822
465681;HS;11605311;20;;20;16275875;10093007;11026826;21429392;10252954;2003-02-25;2003-02-25;V;572946;166541
465682;HS;19126447;20;A;20A;16275875;10093007;11026826;21429392;10252954;2003-02-25;2003-02-25;V;572551;166224
466061;HS;11621651;19;;19;16276154;10093295;11026826;21429392;10252792;2011-04-18;2011-04-18;V;576264;166247
466991;HS;19133915;74;I;74I;16276286;10093414;11026826;21429392;10252997;2011-08-05;2011-08-05;V;570859;167755
468037;HS;19134679;4;B;4B;16185205;10092752;11026826;21429392;10252652;2012-09-12;2012-09-12;V;575951;170480
468044;HS;19122158;37;A;37A;16276197;10093333;11026826;21432237;10252938;2012-02-02;2012-02-02;V;573485;164050
468877;HS;11629377;38;;38;16276197;10093333;11026826;21432237;10252938;2012-02-02;2012-02-02;V;573040;164168
469386;HS;19137368;35;A;35A;16275565;10092698;11026826;21429392;10252822;2016-06-13;2016-06-13;V;576205;169067
469700;HS;11589898;49;;49;16184861;10092752;11026826;21429392;10253063;2016-06-09;2016-06-09;V;576448;170337
469721;HS;19134695;38;A;38A;16276286;10093414;11026826;21429392;10253004;2016-06-13;2016-06-13;V;571788;167755
470128;HS;11614329;20;;20;16276049;10093171;11026826;21432237;10259371;2016-08-05;2016-08-05;V;577472;162593
470534;HS;11638996;57;;57;16276367;10093490;11026826;21432237;10255171;2016-08-26;2016-08-26;V;576495;163699
470575;HS;19137252;5;;5;16185132;10092752;11026826;21429392;10253098;2016-04-26;2016-04-26;V;576436;169657
471236;HS;19134920;43;D;43D;16276456;10093597;11026826;21429392;10252890;2013-02-19;2013-02-19;V;568820;166806
471293;HS;11618308;61;;61;16276103;10093236;11026826;21429392;10253144;2016-06-09;2016-06-09;V;570190;169191
471840;HS;11620701;78;;78;16276146;10093287;11026826;21429392;10252580;2012-10-30;2012-10-30;V;573425;169290
473166;HS;19137244;45;C;45C;16275735;10092868;11026826;21432237;10252911;2016-04-22;2016-04-22;V;574774;165350
474917;HS;16391034;15;;15;16184934;10092752;11026826;21429392;10253217;1996-07-30;1996-09-02;V;576104;170922
474919;HS;16391131;12;A;12A;16275875;10093007;11026826;21429392;10252954;1996-02-22;1996-09-02;V;573156;165578
475063;HS;11643337;43;;43;16276456;10093597;11026826;21429392;10252890;2014-05-26;2014-05-26;V;569003;166846
475777;HS;19133435;30;C;30C;16184829;10092752;11026826;21429392;10257239;2011-04-04;2011-04-04;V;577339;169385
476812;HS;11606474;32;;32;16275891;10093023;11026826;21432237;10255228;2012-11-28;2012-11-28;V;569990;164942
